'Elapsed time','V5','MLII'
15.075,-0.260,0.015
15.078,-0.260,-0.010
15.081,-0.300,0.000
15.083,-0.285,0.005
15.086,-0.280,0.010
15.089,-0.250,0.020
15.092,-0.260,0.015
15.094,-0.265,-0.005
15.097,-0.270,-0.005
15.100,-0.280,0.010
15.103,-0.255,0.010
15.106,-0.240,0.025
15.108,-0.240,0.005
15.111,-0.280,-0.010
15.114,-0.275,-0.005
15.117,-0.280,0.015
15.119,-0.275,0.010
15.122,-0.250,0.020
15.125,-0.245,0.005
15.128,-0.275,0.005
15.131,-0.280,0.000
15.133,-0.265,0.005
15.136,-0.255,0.020
15.139,-0.255,0.015
15.142,-0.250,0.005
15.144,-0.260,-0.005
15.147,-0.285,-0.005
15.150,-0.280,0.000
15.153,-0.270,0.010
15.156,-0.255,0.020
15.158,-0.240,0.005
15.161,-0.245,0.005
15.164,-0.260,0.020
15.167,-0.230,0.025
15.169,-0.225,0.050
15.172,-0.215,0.040
15.175,-0.210,0.035
15.178,-0.230,0.030
15.181,-0.220,0.025
15.183,-0.220,0.040
15.186,-0.205,0.060
15.189,-0.180,0.070
15.192,-0.180,0.050
15.194,-0.190,0.050
15.197,-0.200,0.055
15.200,-0.205,0.065
15.203,-0.205,0.075
15.206,-0.195,0.065
15.208,-0.195,0.050
15.211,-0.230,0.025
15.214,-0.255,0.020
15.217,-0.255,0.030
15.219,-0.240,0.035
15.222,-0.245,0.035
15.225,-0.245,0.030
15.228,-0.250,0.015
15.231,-0.270,0.020
15.233,-0.250,0.030
15.236,-0.235,0.050
15.239,-0.220,0.065
15.242,-0.220,0.045
15.244,-0.240,0.045
15.247,-0.250,0.035
15.250,-0.235,0.045
15.253,-0.220,0.055
15.256,-0.200,0.055
15.258,-0.205,0.040
15.261,-0.215,0.010
15.264,-0.245,-0.005
15.267,-0.265,-0.005
15.269,-0.265,0.005
15.272,-0.265,-0.005
15.275,-0.275,0.005
15.278,-0.295,-0.015
15.281,-0.295,-0.005
15.283,-0.295,-0.005
15.286,-0.280,0.010
15.289,-0.260,0.000
15.292,-0.270,-0.005
15.294,-0.280,-0.025
15.297,-0.305,-0.020
15.300,-0.295,-0.015
15.303,-0.280,-0.005
15.306,-0.265,-0.005
15.308,-0.280,-0.010
15.311,-0.285,-0.020
15.314,-0.300,-0.015
15.317,-0.290,-0.005
15.319,-0.275,-0.005
15.322,-0.260,-0.010
15.325,-0.280,-0.025
15.328,-0.295,-0.025
15.331,-0.295,-0.015
15.333,-0.285,-0.005
15.336,-0.260,0.010
15.339,-0.255,-0.005
15.342,-0.270,-0.005
15.344,-0.280,-0.015
15.347,-0.290,-0.010
15.350,-0.285,0.005
15.353,-0.260,0.030
15.356,-0.250,0.040
15.358,-0.255,0.050
15.361,-0.255,0.050
15.364,-0.255,0.075
15.367,-0.245,0.130
15.369,-0.215,0.185
15.372,-0.190,0.250
15.375,-0.185,0.295
15.378,-0.180,0.340
15.381,-0.215,0.380
15.383,-0.270,0.520
15.386,-0.345,0.670
15.389,-0.410,0.825
15.392,-0.475,0.965
15.394,-0.545,1.105
15.397,-0.645,1.275
15.400,-0.715,1.440
15.403,-0.755,1.620
15.406,-0.725,1.815
15.408,-0.660,2.020
15.411,-0.570,2.145
15.414,-0.470,2.140
15.417,-0.325,1.950
15.419,-0.185,1.605
15.422,-0.135,1.120
15.425,-0.195,0.690
15.428,-0.365,0.385
15.431,-0.550,0.160
15.433,-0.650,0.030
15.436,-0.670,-0.020
15.439,-0.640,-0.015
15.442,-0.585,-0.015
15.444,-0.505,-0.015
15.447,-0.425,-0.030
15.450,-0.320,-0.015
15.453,-0.290,-0.015
15.456,-0.245,-0.020
15.458,-0.235,-0.050
15.461,-0.225,-0.085
15.464,-0.240,-0.100
15.467,-0.245,-0.095
15.469,-0.225,-0.100
15.472,-0.215,-0.105
15.475,-0.200,-0.120
15.478,-0.210,-0.140
15.481,-0.215,-0.130
15.483,-0.205,-0.130
15.486,-0.205,-0.125
15.489,-0.190,-0.115
15.492,-0.190,-0.120
15.494,-0.185,-0.140
15.497,-0.200,-0.150
15.500,-0.180,-0.130
15.503,-0.155,-0.130
15.506,-0.150,-0.130
15.508,-0.155,-0.140
15.511,-0.155,-0.165
15.514,-0.170,-0.160
15.517,-0.160,-0.140
15.519,-0.150,-0.145
15.522,-0.140,-0.145
15.525,-0.130,-0.170
15.528,-0.150,-0.180
15.531,-0.145,-0.180
15.533,-0.145,-0.165
15.536,-0.140,-0.155
15.539,-0.140,-0.155
15.542,-0.135,-0.170
15.544,-0.145,-0.190
15.547,-0.155,-0.190
15.550,-0.150,-0.180
15.553,-0.145,-0.180
15.556,-0.120,-0.170
15.558,-0.135,-0.180
15.561,-0.145,-0.200
15.564,-0.145,-0.190
15.567,-0.145,-0.185
15.569,-0.125,-0.170
15.572,-0.120,-0.175
15.575,-0.125,-0.185
15.578,-0.135,-0.200
15.581,-0.145,-0.200
15.583,-0.135,-0.180
15.586,-0.120,-0.170
15.589,-0.115,-0.155
15.592,-0.120,-0.165
15.594,-0.125,-0.195
15.597,-0.120,-0.190
15.600,-0.105,-0.180
15.603,-0.100,-0.165
15.606,-0.080,-0.165
15.608,-0.075,-0.175
15.611,-0.080,-0.190
15.614,-0.090,-0.170
15.617,-0.095,-0.160
15.619,-0.070,-0.145
15.622,-0.055,-0.160
15.625,-0.055,-0.160
15.628,-0.060,-0.165
15.631,-0.070,-0.170
15.633,-0.055,-0.155
15.636,-0.060,-0.130
15.639,-0.035,-0.125
15.642,-0.030,-0.140
15.644,-0.025,-0.140
15.647,-0.045,-0.135
15.650,-0.030,-0.110
15.653,0.000,-0.080
15.656,0.000,-0.080
15.658,0.005,-0.080
15.661,-0.005,-0.070
15.664,-0.005,-0.060
15.667,0.005,-0.035
15.669,0.025,-0.010
15.672,0.035,0.000
15.675,0.035,0.005
15.678,0.035,0.015
15.681,0.015,0.030
15.683,0.035,0.055
15.686,0.050,0.090
15.689,0.075,0.095
15.692,0.065,0.100
15.694,0.065,0.110
15.697,0.050,0.140
15.700,0.060,0.160
15.703,0.075,0.205
15.706,0.090,0.220
15.708,0.070,0.215
15.711,0.060,0.220
15.714,0.070,0.220
15.717,0.065,0.240
15.719,0.070,0.260
15.722,0.075,0.255
15.725,0.070,0.245
15.728,0.040,0.240
15.731,0.025,0.225
15.733,0.010,0.250
15.736,0.015,0.245
15.739,0.005,0.230
15.742,-0.010,0.215
15.744,-0.020,0.195
15.747,-0.040,0.180
15.750,-0.055,0.185
15.753,-0.050,0.185
15.756,-0.045,0.175
15.758,-0.065,0.145
15.761,-0.090,0.120
15.764,-0.105,0.120
15.767,-0.115,0.115
15.769,-0.115,0.120
15.772,-0.110,0.105
15.775,-0.120,0.100
15.778,-0.135,0.070
15.781,-0.150,0.075
15.783,-0.150,0.075
15.786,-0.145,0.090
15.789,-0.145,0.075
15.792,-0.140,0.080
15.794,-0.170,0.060
15.797,-0.175,0.055
15.800,-0.170,0.065
15.803,-0.165,0.080
15.806,-0.165,0.075
15.808,-0.175,0.060
15.811,-0.185,0.040
15.814,-0.190,0.050
15.817,-0.180,0.060
15.819,-0.165,0.075
15.822,-0.170,0.065
15.825,-0.180,0.055
15.828,-0.170,0.040
15.831,-0.200,0.040
15.833,-0.185,0.055
15.836,-0.190,0.065
15.839,-0.175,0.060
15.842,-0.175,0.060
15.844,-0.175,0.045
15.847,-0.195,0.055
15.850,-0.195,0.055
15.853,-0.170,0.060
15.856,-0.160,0.060
15.858,-0.175,0.045
15.861,-0.190,0.025
15.864,-0.205,0.035
15.867,-0.185,0.035
15.869,-0.165,0.050
15.872,-0.155,0.040
15.875,-0.160,0.040
15.878,-0.185,0.015
15.881,-0.195,0.020
15.883,-0.185,0.030
15.886,-0.185,0.030
15.889,-0.170,0.040
15.892,-0.175,0.025
15.894,-0.190,0.020
15.897,-0.195,0.020
15.900,-0.190,0.035
15.903,-0.160,0.040
15.906,-0.155,0.040
15.908,-0.155,0.020
15.911,-0.175,0.010
15.914,-0.180,0.020
15.917,-0.190,0.035
15.919,-0.170,0.050
15.922,-0.160,0.040
15.925,-0.160,0.035
15.928,-0.165,0.015
15.931,-0.180,0.015
15.933,-0.175,0.030
15.936,-0.165,0.045
15.939,-0.160,0.045
15.942,-0.155,0.035
15.944,-0.170,0.040
15.947,-0.200,0.025
15.950,-0.205,0.035
15.953,-0.175,0.045
15.956,-0.170,0.035
15.958,-0.170,0.025
15.961,-0.190,0.030
15.964,-0.195,0.030
15.967,-0.190,0.035
15.969,-0.175,0.055
15.972,-0.160,0.045
15.975,-0.165,0.035
15.978,-0.195,0.025
15.981,-0.200,0.025
15.983,-0.190,0.035
15.986,-0.180,0.050
15.989,-0.170,0.050
15.992,-0.185,0.045
15.994,-0.200,0.015
15.997,-0.200,0.025
16.000,-0.200,0.030
16.003,-0.190,0.030
16.006,-0.190,0.040
16.008,-0.195,0.035
16.011,-0.200,0.020
16.014,-0.220,0.010
16.017,-0.220,0.020
16.019,-0.220,0.030
16.022,-0.205,0.040
16.025,-0.215,0.020
16.028,-0.240,0.010
16.031,-0.235,0.020
16.033,-0.240,0.030
16.036,-0.210,0.035
16.039,-0.210,0.020
16.042,-0.225,0.010
16.044,-0.225,0.000
16.047,-0.245,-0.010
16.050,-0.255,0.020
16.053,-0.235,0.020
16.056,-0.215,0.020
16.058,-0.225,0.005
16.061,-0.230,0.000
16.064,-0.235,0.000
16.067,-0.260,0.005
16.069,-0.235,0.020
16.072,-0.215,0.015
16.075,-0.220,0.010
16.078,-0.235,0.000
16.081,-0.250,0.000
16.083,-0.260,0.020
16.086,-0.230,0.020
16.089,-0.240,0.015
16.092,-0.245,0.010
16.094,-0.250,-0.005
16.097,-0.260,-0.005
16.100,-0.255,0.020
16.103,-0.240,0.015
16.106,-0.225,0.015
16.108,-0.230,0.010
16.111,-0.240,0.000
16.114,-0.250,0.005
16.117,-0.255,0.020
16.119,-0.240,0.015
16.122,-0.225,0.015
16.125,-0.240,0.005
16.128,-0.245,-0.005
16.131,-0.260,0.015
16.133,-0.260,0.020
16.136,-0.260,0.035
16.139,-0.235,0.025
16.142,-0.250,0.020
16.144,-0.255,-0.005
16.147,-0.270,0.010
16.150,-0.265,0.010
16.153,-0.245,0.035
16.156,-0.230,0.035
16.158,-0.230,0.030
16.161,-0.245,0.005
16.164,-0.255,0.015
16.167,-0.245,0.030
16.169,-0.230,0.040
16.172,-0.220,0.025
16.175,-0.220,0.010
16.178,-0.240,0.000
16.181,-0.245,0.020
16.183,-0.245,0.030
16.186,-0.225,0.050
16.189,-0.220,0.025
16.192,-0.220,0.035
16.194,-0.240,0.010
16.197,-0.260,0.000
16.200,-0.250,0.030
16.203,-0.235,0.045
16.206,-0.225,0.040
16.208,-0.230,0.025
16.211,-0.240,0.025
16.214,-0.240,0.015
16.217,-0.240,0.030
16.219,-0.225,0.045
16.222,-0.220,0.025
16.225,-0.230,0.020
16.228,-0.240,0.010
16.231,-0.250,0.015
16.233,-0.245,0.030
16.236,-0.220,0.045
16.239,-0.195,0.050
16.242,-0.190,0.045
16.244,-0.210,0.030
16.247,-0.200,0.045
16.250,-0.195,0.065
16.253,-0.175,0.075
16.256,-0.155,0.085
16.258,-0.170,0.075
16.261,-0.175,0.060
16.264,-0.180,0.070
16.267,-0.185,0.085
16.269,-0.160,0.095
16.272,-0.145,0.100
16.275,-0.150,0.080
16.278,-0.175,0.075
16.281,-0.190,0.090
16.283,-0.200,0.100
16.286,-0.170,0.100
16.289,-0.170,0.080
16.292,-0.170,0.075
16.294,-0.205,0.045
16.297,-0.225,0.045
16.300,-0.230,0.065
16.303,-0.220,0.080
16.306,-0.205,0.065
16.308,-0.210,0.065
16.311,-0.220,0.055
16.314,-0.235,0.065
16.317,-0.230,0.080
16.319,-0.210,0.100
16.322,-0.205,0.090
16.325,-0.195,0.075
16.328,-0.200,0.065
16.331,-0.215,0.060
16.333,-0.195,0.070
16.336,-0.175,0.080
16.339,-0.180,0.055
16.342,-0.200,0.035
16.344,-0.230,0.010
16.347,-0.255,0.020
16.350,-0.265,0.030
16.353,-0.255,0.045
16.356,-0.245,0.035
16.358,-0.265,0.045
16.361,-0.265,0.025
16.364,-0.265,0.020
16.367,-0.250,0.020
16.369,-0.255,0.035
16.372,-0.250,0.040
16.375,-0.250,0.030
16.378,-0.255,0.010
16.381,-0.265,0.010
16.383,-0.250,0.025
16.386,-0.230,0.035
16.389,-0.225,0.035
16.392,-0.235,0.015
16.394,-0.250,0.015
16.397,-0.265,0.010
16.400,-0.255,0.015
16.403,-0.250,0.030
16.406,-0.240,0.030
16.408,-0.225,0.020
16.411,-0.265,0.000
16.414,-0.270,0.010
16.417,-0.260,0.025
16.419,-0.240,0.015
16.422,-0.245,0.025
16.425,-0.225,0.020
16.428,-0.245,0.020
16.431,-0.260,0.025
16.433,-0.265,0.045
16.436,-0.245,0.055
16.439,-0.215,0.055
16.442,-0.240,0.060
16.444,-0.245,0.060
16.447,-0.235,0.090
16.450,-0.215,0.145
16.453,-0.205,0.205
16.456,-0.185,0.265
16.458,-0.165,0.300
16.461,-0.145,0.360
16.464,-0.150,0.435
16.467,-0.175,0.545
16.469,-0.260,0.710
16.472,-0.300,0.875
16.475,-0.335,1.035
16.478,-0.385,1.175
16.481,-0.460,1.330
16.483,-0.545,1.515
16.486,-0.590,1.680
16.489,-0.570,1.880
16.492,-0.515,2.080
16.494,-0.445,2.205
16.497,-0.320,2.245
16.500,-0.185,2.170
16.503,-0.045,1.890
16.506,0.035,1.465
16.508,0.010,0.990
16.511,-0.150,0.605
16.514,-0.360,0.330
16.517,-0.510,0.175
16.519,-0.590,0.085
16.522,-0.590,0.025
16.525,-0.580,0.015
16.528,-0.560,0.025
16.531,-0.495,0.015
16.533,-0.385,0.030
16.536,-0.315,0.010
16.539,-0.245,0.010
16.542,-0.220,-0.005
16.544,-0.230,-0.035
16.547,-0.225,-0.040
16.550,-0.205,-0.050
16.553,-0.190,-0.055
16.556,-0.175,-0.070
16.558,-0.180,-0.080
16.561,-0.195,-0.105
16.564,-0.200,-0.100
16.567,-0.185,-0.080
16.569,-0.150,-0.070
16.572,-0.125,-0.080
16.575,-0.140,-0.090
16.578,-0.160,-0.100
16.581,-0.150,-0.105
16.583,-0.145,-0.085
16.586,-0.135,-0.085
16.589,-0.120,-0.075
16.592,-0.125,-0.090
16.594,-0.130,-0.100
16.597,-0.125,-0.100
16.600,-0.135,-0.090
16.603,-0.105,-0.080
16.606,-0.100,-0.090
16.608,-0.105,-0.095
16.611,-0.110,-0.115
16.614,-0.135,-0.120
16.617,-0.130,-0.105
16.619,-0.105,-0.100
16.622,-0.125,-0.085
16.625,-0.105,-0.110
16.628,-0.115,-0.125
16.631,-0.125,-0.120
16.633,-0.135,-0.105
16.636,-0.120,-0.090
16.639,-0.100,-0.100
16.642,-0.100,-0.100
16.644,-0.100,-0.115
16.647,-0.115,-0.125
16.650,-0.100,-0.105
16.653,-0.085,-0.095
16.656,-0.075,-0.110
16.658,-0.075,-0.130
16.661,-0.095,-0.130
16.664,-0.110,-0.135
16.667,-0.100,-0.130
16.669,-0.075,-0.110
16.672,-0.060,-0.110
16.675,-0.080,-0.120
16.678,-0.085,-0.135
16.681,-0.085,-0.130
16.683,-0.085,-0.120
16.686,-0.060,-0.105
16.689,-0.050,-0.100
16.692,-0.065,-0.105
16.694,-0.065,-0.130
16.697,-0.075,-0.120
16.700,-0.075,-0.100
16.703,-0.065,-0.095
16.706,-0.060,-0.110
16.708,-0.050,-0.105
16.711,-0.060,-0.110
16.714,-0.060,-0.105
16.717,-0.050,-0.095
16.719,-0.040,-0.070
16.722,-0.020,-0.085
16.725,-0.025,-0.085
16.728,-0.020,-0.110
16.731,-0.030,-0.100
16.733,-0.020,-0.080
16.736,-0.005,-0.055
16.739,0.005,-0.050
16.742,0.010,-0.060
16.744,0.010,-0.065
16.747,-0.010,-0.035
16.750,0.015,-0.020
16.753,0.025,-0.005
16.756,0.045,0.000
16.758,0.055,-0.005
16.761,0.025,0.000
16.764,0.040,0.035
16.767,0.045,0.050
16.769,0.070,0.075
16.772,0.070,0.095
16.775,0.080,0.090
16.778,0.075,0.110
16.781,0.070,0.125
16.783,0.090,0.160
16.786,0.105,0.185
16.789,0.130,0.215
16.792,0.110,0.205
16.794,0.110,0.205
16.797,0.095,0.240
16.800,0.105,0.270
16.803,0.105,0.285
16.806,0.140,0.300
16.808,0.110,0.295
16.811,0.100,0.300
16.814,0.080,0.290
16.817,0.080,0.300
16.819,0.075,0.310
16.822,0.070,0.290
16.825,0.065,0.280
16.828,0.040,0.260
16.831,0.020,0.245
16.833,0.000,0.250
16.836,0.000,0.250
16.839,0.010,0.230
16.842,-0.025,0.220
16.844,-0.065,0.185
16.847,-0.080,0.165
16.850,-0.075,0.170
16.853,-0.075,0.185
16.856,-0.080,0.150
16.858,-0.095,0.130
16.861,-0.100,0.110
16.864,-0.110,0.115
16.867,-0.120,0.115
16.869,-0.110,0.130
16.872,-0.125,0.105
16.875,-0.135,0.100
16.878,-0.140,0.095
16.881,-0.145,0.080
16.883,-0.135,0.095
16.886,-0.140,0.100
16.889,-0.125,0.100
16.892,-0.125,0.090
16.894,-0.140,0.070
16.897,-0.155,0.085
16.900,-0.155,0.105
16.903,-0.145,0.095
16.906,-0.125,0.090
16.908,-0.145,0.070
16.911,-0.175,0.060
16.914,-0.180,0.065
16.917,-0.175,0.080
16.919,-0.155,0.090
16.922,-0.140,0.085
16.925,-0.145,0.075
16.928,-0.155,0.050
16.931,-0.170,0.040
16.933,-0.180,0.060
16.936,-0.155,0.070
16.939,-0.145,0.065
16.942,-0.155,0.050
16.944,-0.160,0.040
16.947,-0.190,0.040
16.950,-0.180,0.045
16.953,-0.160,0.050
16.956,-0.155,0.045
16.958,-0.170,0.045
16.961,-0.165,0.030
16.964,-0.185,0.035
16.967,-0.185,0.035
16.969,-0.165,0.040
16.972,-0.160,0.030
16.975,-0.175,0.025
16.978,-0.190,0.010
16.981,-0.215,0.015
16.983,-0.210,0.035
16.986,-0.180,0.050
16.989,-0.175,0.045
16.992,-0.185,0.030
16.994,-0.205,0.020
16.997,-0.200,0.020
17.000,-0.195,0.040
17.003,-0.170,0.060
17.006,-0.170,0.045
17.008,-0.180,0.055
17.011,-0.170,0.015
17.014,-0.185,0.030
17.017,-0.180,0.035
17.019,-0.165,0.035
17.022,-0.155,0.040
17.025,-0.165,0.045
17.028,-0.175,0.045
17.031,-0.195,0.050
17.033,-0.175,0.060
17.036,-0.175,0.070
17.039,-0.155,0.070
17.042,-0.170,0.055
17.044,-0.185,0.040
17.047,-0.200,0.030
17.050,-0.185,0.055
17.053,-0.175,0.070
17.056,-0.165,0.070
17.058,-0.170,0.065
17.061,-0.185,0.045
17.064,-0.190,0.050
17.067,-0.190,0.045
17.069,-0.180,0.060
17.072,-0.185,0.065
17.075,-0.180,0.050
17.078,-0.200,0.035
17.081,-0.215,0.035
17.083,-0.205,0.040
17.086,-0.190,0.070
17.089,-0.185,0.060
17.092,-0.190,0.045
17.094,-0.210,0.030
17.097,-0.220,0.020
17.100,-0.200,0.045
17.103,-0.190,0.040
17.106,-0.200,0.050
17.108,-0.205,0.030
17.111,-0.240,0.015
17.114,-0.230,0.015
17.117,-0.220,0.030
17.119,-0.210,0.045
17.122,-0.195,0.040
17.125,-0.205,0.035
17.128,-0.215,0.010
17.131,-0.225,0.015
17.133,-0.215,0.020
17.136,-0.210,0.040
17.139,-0.195,0.030
17.142,-0.210,0.020
17.144,-0.225,0.015
17.147,-0.230,0.030
17.150,-0.225,0.025
17.153,-0.220,0.025
17.156,-0.210,0.025
17.158,-0.220,0.020
17.161,-0.245,0.015
17.164,-0.240,0.020
17.167,-0.240,0.030
17.169,-0.225,0.035
17.172,-0.215,0.020
17.175,-0.230,0.020
17.178,-0.245,0.000
17.181,-0.250,0.005
17.183,-0.245,0.015
17.186,-0.220,0.025
17.189,-0.215,0.020
17.192,-0.235,0.015
17.194,-0.250,0.000
17.197,-0.260,0.005
17.200,-0.250,0.015
17.203,-0.240,0.020
17.206,-0.230,0.025
17.208,-0.230,0.010
17.211,-0.250,0.000
17.214,-0.250,0.010
17.217,-0.255,0.020
17.219,-0.255,0.050
17.222,-0.230,0.040
17.225,-0.240,0.010
17.228,-0.255,-0.005
17.231,-0.255,0.000
17.233,-0.255,0.010
17.236,-0.245,0.030
17.239,-0.235,0.020
17.242,-0.250,0.015
17.244,-0.265,0.010
17.247,-0.270,0.000
17.250,-0.260,0.015
17.253,-0.240,0.015
17.256,-0.225,0.010
17.258,-0.240,-0.010
17.261,-0.250,-0.010
17.264,-0.260,0.000
17.267,-0.265,0.005
17.269,-0.245,0.020
17.272,-0.245,0.010
17.275,-0.255,0.015
17.278,-0.245,-0.005
17.281,-0.260,0.000
17.283,-0.255,0.005
17.286,-0.235,0.020
17.289,-0.225,0.020
17.292,-0.235,0.000
17.294,-0.245,0.000
17.297,-0.250,-0.005
17.300,-0.245,0.005
17.303,-0.240,0.025
17.306,-0.225,0.020
17.308,-0.245,0.010
17.311,-0.250,0.000
17.314,-0.255,0.015
17.317,-0.255,0.020
17.319,-0.245,0.020
17.322,-0.245,0.010
17.325,-0.255,0.010
17.328,-0.260,0.005
17.331,-0.265,0.020
17.333,-0.230,0.030
17.336,-0.215,0.040
17.339,-0.225,0.050
17.342,-0.210,0.040
17.344,-0.215,0.020
17.347,-0.230,0.035
17.350,-0.225,0.040
17.353,-0.195,0.055
17.356,-0.175,0.055
17.358,-0.180,0.060
17.361,-0.205,0.060
17.364,-0.205,0.065
17.367,-0.205,0.065
17.369,-0.185,0.080
17.372,-0.180,0.070
17.375,-0.200,0.050
17.378,-0.215,0.040
17.381,-0.235,0.040
17.383,-0.240,0.045
17.386,-0.235,0.050
17.389,-0.235,0.055
17.392,-0.250,0.040
17.394,-0.265,0.010
17.397,-0.275,0.025
17.400,-0.250,0.040
17.403,-0.250,0.055
17.406,-0.240,0.060
17.408,-0.240,0.050
17.411,-0.255,0.040
17.414,-0.260,0.040
17.417,-0.230,0.055
17.419,-0.215,0.065
17.422,-0.200,0.055
17.425,-0.205,0.035
17.428,-0.235,0.015
17.431,-0.245,0.010
17.433,-0.265,0.010
17.436,-0.260,0.010
17.439,-0.275,0.005
17.442,-0.270,0.010
17.444,-0.290,-0.005
17.447,-0.285,0.005
17.450,-0.265,0.030
17.453,-0.265,0.040
17.456,-0.255,0.025
17.458,-0.270,0.010
17.461,-0.290,-0.020
17.464,-0.300,-0.005
17.467,-0.285,0.000
17.469,-0.280,0.010
17.472,-0.265,0.015
17.475,-0.280,-0.005
17.478,-0.300,0.000
17.481,-0.305,-0.010
17.483,-0.300,0.000
17.486,-0.280,0.020
17.489,-0.285,0.015
17.492,-0.280,-0.005
17.494,-0.295,-0.010
17.497,-0.300,-0.010
17.500,-0.290,0.010
17.503,-0.280,0.010
17.506,-0.270,0.000
17.508,-0.275,0.005
17.511,-0.300,-0.005
17.514,-0.315,0.005
17.517,-0.300,0.035
17.519,-0.285,0.045
17.522,-0.255,0.040
17.525,-0.265,0.035
17.528,-0.270,0.050
17.531,-0.275,0.085
17.533,-0.260,0.130
17.536,-0.215,0.180
17.539,-0.200,0.235
17.542,-0.200,0.280
17.544,-0.190,0.325
17.547,-0.170,0.395
17.550,-0.185,0.500
17.553,-0.225,0.635
17.556,-0.280,0.780
17.558,-0.335,0.950
17.561,-0.400,1.085
17.564,-0.475,1.250
17.567,-0.545,1.420
17.569,-0.620,1.585
17.572,-0.615,1.765
17.575,-0.595,1.965
17.578,-0.500,2.125
17.581,-0.380,2.175
17.583,-0.220,2.075
17.586,-0.085,1.765
17.589,-0.015,1.250
17.592,-0.075,0.745
17.594,-0.285,0.375
17.597,-0.500,0.155
17.600,-0.630,0.045
17.603,-0.645,0.015
17.606,-0.600,0.015
17.608,-0.530,0.000
17.611,-0.455,-0.010
17.614,-0.350,-0.020
17.617,-0.300,-0.005
17.619,-0.285,-0.020
17.622,-0.260,-0.045
17.625,-0.255,-0.070
17.628,-0.260,-0.115
17.631,-0.280,-0.110
17.633,-0.275,-0.105
17.636,-0.250,-0.100
17.639,-0.230,-0.105
17.642,-0.225,-0.115
17.644,-0.235,-0.120
17.647,-0.245,-0.120
17.650,-0.225,-0.115
17.653,-0.210,-0.110
17.656,-0.195,-0.120
17.658,-0.200,-0.135
17.661,-0.235,-0.135
17.664,-0.230,-0.145
17.667,-0.205,-0.145
17.669,-0.200,-0.125
17.672,-0.195,-0.135
17.675,-0.205,-0.145
17.678,-0.210,-0.135
17.681,-0.210,-0.130
17.683,-0.215,-0.130
17.686,-0.185,-0.130
17.689,-0.185,-0.145
17.692,-0.185,-0.145
17.694,-0.200,-0.170
17.697,-0.210,-0.160
17.700,-0.200,-0.145
17.703,-0.185,-0.135
17.706,-0.175,-0.140
17.708,-0.185,-0.140
17.711,-0.190,-0.155
17.714,-0.190,-0.170
17.717,-0.200,-0.165
17.719,-0.175,-0.140
17.722,-0.175,-0.155
17.725,-0.185,-0.155
17.728,-0.185,-0.165
17.731,-0.195,-0.165
17.733,-0.180,-0.165
17.736,-0.170,-0.145
17.739,-0.160,-0.145
17.742,-0.170,-0.165
17.744,-0.185,-0.170
17.747,-0.190,-0.165
17.750,-0.170,-0.160
17.753,-0.160,-0.150
17.756,-0.145,-0.150
17.758,-0.165,-0.155
17.761,-0.165,-0.175
17.764,-0.175,-0.190
17.767,-0.170,-0.165
17.769,-0.150,-0.155
17.772,-0.135,-0.160
17.775,-0.150,-0.150
17.778,-0.140,-0.160
17.781,-0.145,-0.155
17.783,-0.135,-0.145
17.786,-0.120,-0.140
17.789,-0.115,-0.140
17.792,-0.120,-0.155
17.794,-0.125,-0.175
17.797,-0.120,-0.160
17.800,-0.115,-0.135
17.803,-0.105,-0.120
17.806,-0.085,-0.125
17.808,-0.090,-0.130
17.811,-0.105,-0.130
17.814,-0.100,-0.125
17.817,-0.090,-0.105
17.819,-0.080,-0.095
17.822,-0.065,-0.080
17.825,-0.070,-0.075
17.828,-0.060,-0.090
17.831,-0.060,-0.070
17.833,-0.050,-0.045
17.836,-0.040,-0.015
17.839,-0.030,-0.010
17.842,-0.020,-0.005
17.844,-0.030,0.005
17.847,-0.025,0.025
17.850,-0.010,0.060
17.853,-0.005,0.080
17.856,0.010,0.090
17.858,0.000,0.105
17.861,0.000,0.105
17.864,-0.010,0.140
17.867,-0.005,0.165
17.869,0.005,0.175
17.872,0.020,0.195
17.875,0.015,0.180
17.878,0.000,0.190
17.881,-0.010,0.195
17.883,-0.010,0.225
17.886,0.005,0.235
17.889,0.000,0.230
17.892,-0.005,0.210
17.894,-0.035,0.195
17.897,-0.040,0.195
17.900,-0.045,0.190
17.903,-0.070,0.185
17.906,-0.070,0.180
17.908,-0.075,0.160
17.911,-0.105,0.135
17.914,-0.125,0.115
17.917,-0.130,0.105
17.919,-0.130,0.125
17.922,-0.135,0.095
17.925,-0.130,0.080
17.928,-0.160,0.070
17.931,-0.170,0.065
17.933,-0.170,0.070
17.936,-0.160,0.075
17.939,-0.160,0.055
17.942,-0.175,0.050
17.944,-0.185,0.035
17.947,-0.210,0.020
17.950,-0.190,0.045
17.953,-0.200,0.045
17.956,-0.195,0.045
17.958,-0.185,0.035
17.961,-0.200,0.025
17.964,-0.220,0.025
17.967,-0.215,0.035
17.969,-0.195,0.040
17.972,-0.195,0.020
17.975,-0.195,0.015
17.978,-0.215,0.020
17.981,-0.230,0.020
17.983,-0.220,0.025
17.986,-0.205,0.025
17.989,-0.200,0.020
17.992,-0.210,0.005
17.994,-0.220,0.000
17.997,-0.230,-0.005
18.000,-0.230,-0.005
18.003,-0.210,0.010
18.006,-0.205,0.000
18.008,-0.205,-0.010
18.011,-0.225,-0.025
